datetime,road_id,avg_speed,vehicle_count,lane_count,road_type,synthetic_flag,temperature,tmin,tmax,rain_mm,wind_kph,pres,tsun,is_holiday,humidity,hour,day_of_week,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,hour_sin,hour_cos,speed_ma_3,speed_ma_6,vehicle_count_ma_3,vehicle_count_ratio,road_type_speed_ratio
2025-11-11 17:00:00,R2,41.59717546717204,87,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,17,1,0,0,1,1,-0.9659258262890684,-0.2588190451025206,54.119477722386954,58.73524301801775,122.0,29.0,0.6932862577862007
2025-11-11 18:00:00,R2,43.22651691568905,74,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,18,1,0,0,1,1,-1.0,-1.8369701987210294e-16,47.63342580247314,55.50961614316694,98.66666666666667,24.666666666666668,0.7204419485948175
2025-11-11 19:00:00,R2,35.72622892287562,67,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,19,1,0,0,1,1,-0.9659258262890684,0.2588190451025203,40.18330710191222,51.30849072924217,76.0,22.333333333333332,0.5954371487145936
2025-11-11 20:00:00,R2,42.69575065166088,85,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,20,1,0,0,1,1,-0.8660254037844386,0.5000000000000001,40.54949883007517,47.33448827623108,75.33333333333333,28.333333333333332,0.711595844194348
2025-11-11 21:00:00,R2,61.82954775279208,112,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,21,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,46.750509109109515,47.19196745579134,88.0,37.333333333333336,1.0304924625465346
2025-11-11 22:00:00,R2,59.70953762387085,107,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,22,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,54.74494534277459,47.464126222343424,101.33333333333333,35.666666666666664,0.9951589603978476
2025-11-11 23:00:00,R2,54.06630893817617,132,3,Arterial,True,27.7,24.0,31.0,0.0,10.9,1014.8,0,0,59,23,1,0,0,0,0,-0.2588190451025215,0.965925826289068,58.535131438279684,49.54231513417744,117.0,44.0,0.9011051489696028
2025-11-12 00:00:00,R2,62.09146593949591,138,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,0,2,0,0,0,0,0.0,1.0,58.6224375005143,52.68647330481192,125.66666666666667,46.0,1.0348577656582651
2025-11-12 01:00:00,R2,64.83434518437272,117,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,1,2,0,0,0,0,0.2588190451025207,0.9659258262890684,60.330706687348254,57.537826015061434,129.0,39.0,1.0805724197395454
2025-11-12 02:00:00,R2,57.76082977502384,119,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,2,2,0,0,0,0,0.4999999999999999,0.8660254037844387,61.56221363296415,60.04867253562193,124.66666666666667,39.666666666666664,0.9626804962503974
2025-11-12 03:00:00,R2,60.713000764938585,143,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,3,2,0,0,0,0,0.7071067811865476,0.7071067811865476,61.102725241445036,59.86258137097968,126.33333333333333,47.666666666666664,1.0118833460823098
2025-11-12 04:00:00,R2,59.61595596812175,111,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,4,2,0,0,0,0,0.8660254037844386,0.5000000000000001,59.36326216936138,59.84698442835483,124.33333333333333,37.0,0.9935992661353625
2025-11-12 05:00:00,R2,69.29705099124594,132,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,5,2,0,0,0,0,0.9659258262890684,0.2588190451025207,63.208669241435416,62.385441437199795,128.66666666666666,44.0,1.154950849854099
2025-11-12 06:00:00,R2,62.42347995669858,105,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,6,2,0,0,0,0,1.0,6.123233995736766e-17,63.778828972022076,62.44077710673358,116.0,35.0,1.040391332611643
2025-11-12 07:00:00,R2,41.50494399509435,77,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,7,2,0,1,0,1,0.9659258262890684,-0.2588190451025206,57.74182498101294,58.55254357518717,104.66666666666667,25.666666666666668,0.6917490665849059
2025-11-12 08:00:00,R2,29.46883525768116,82,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,8,2,0,1,0,1,0.8660254037844387,-0.4999999999999998,44.46575306982469,53.83721115563006,88.0,27.333333333333332,0.49114725429468603
2025-11-12 09:00:00,R2,29.783046362322697,109,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,9,2,0,1,0,1,0.7071067811865476,-0.7071067811865475,33.58560853836607,48.68221875519408,89.33333333333333,36.333333333333336,0.49638410603871164
2025-11-12 10:00:00,R2,32.80939941732958,108,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,10,2,0,1,0,1,0.4999999999999999,-0.8660254037844387,30.687093679111133,44.21445933006205,99.66666666666667,36.0,0.5468233236221597
2025-11-12 11:00:00,R2,52.6584088695365,123,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,11,2,0,0,0,0,0.258819045102521,-0.9659258262890682,38.41695154972958,41.441352309777145,113.33333333333333,41.0,0.8776401478256084
2025-11-12 12:00:00,R2,70.69679123029726,117,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,12,2,0,0,0,0,1.2246467991473532e-16,-1.0,52.0548665057211,42.82023752204359,116.0,39.0,1.1782798538382877
2025-11-12 13:00:00,R2,61.24334932536641,105,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,13,2,0,0,0,0,-0.2588190451025208,-0.9659258262890684,61.532849808400044,46.1099717437556,115.0,35.0,1.0207224887561068
2025-11-12 14:00:00,R2,50.0275047889368,133,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,14,2,0,0,0,0,-0.4999999999999997,-0.8660254037844388,60.65588178153348,49.53641666563154,118.33333333333333,44.333333333333336,0.83379174648228
2025-11-12 15:00:00,R2,63.55304598831353,107,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,15,2,0,0,0,0,-0.7071067811865471,-0.7071067811865479,58.274633367538904,55.16474993663002,115.0,35.666666666666664,1.0592174331385589
2025-11-12 16:00:00,R2,64.61719713024216,109,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,16,2,0,0,0,0,-0.8660254037844384,-0.5000000000000004,59.39924930249749,60.466049555448784,116.33333333333333,36.333333333333336,1.076953285504036
2025-11-12 17:00:00,R2,28.259939914202235,90,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,17,2,0,0,1,1,-0.9659258262890684,-0.2588190451025206,52.143394344252634,56.39963806289307,102.0,30.0,0.47099899857003724
2025-11-12 18:00:00,R2,36.31680584518708,93,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,18,2,0,0,1,1,-1.0,-1.8369701987210294e-16,43.06464762987716,50.66964049870803,97.33333333333333,31.0,0.6052800974197847
2025-11-12 19:00:00,R2,35.8374829638427,75,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,19,2,0,0,1,1,-0.9659258262890684,0.2588190451025203,33.471409574410664,46.43532943845409,86.0,25.0,0.5972913827307117
2025-11-12 20:00:00,R2,36.650621548039,108,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,20,2,0,0,1,1,-0.8660254037844386,0.5000000000000001,36.26830345235626,44.20584889830445,92.0,36.0,0.6108436924673166
2025-11-12 21:00:00,R2,52.0170546606601,136,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,21,2,0,0,0,0,-0.7071067811865477,0.7071067811865474,41.501719724180596,42.28318367702888,106.33333333333333,45.333333333333336,0.8669509110110016
2025-11-12 22:00:00,R2,64.00176642727372,137,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,22,2,0,0,0,0,-0.5000000000000004,0.8660254037844384,50.88981421199094,42.18061189320081,127.0,45.666666666666664,1.0666961071212286
2025-11-12 23:00:00,R2,58.2747643512718,106,3,Arterial,True,27.9,23.0,33.0,0.0,10.5,1016.3,0,0,59,23,2,0,0,0,0,-0.2588190451025215,0.965925826289068,58.09786181306853,47.1830826327124,126.33333333333333,35.333333333333336,0.9712460725211967
2025-11-13 00:00:00,R2,52.28497862446181,133,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,0,3,0,0,0,0,0.0,1.0,58.18716980100243,49.844444762591515,125.33333333333333,44.333333333333336,0.8714163104076967
2025-11-13 01:00:00,R2,66.39050899770518,120,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,1,3,0,0,0,0,0.2588190451025207,0.9659258262890684,58.98341732447958,54.936615768235264,119.66666666666667,40.0,1.1065084832950864
2025-11-13 02:00:00,R2,57.95730546999366,116,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,2,3,0,0,0,0,0.4999999999999999,0.8660254037844387,58.877597697386875,58.48772975522771,123.0,38.666666666666664,0.9659550911665611
2025-11-13 03:00:00,R2,59.60988498625353,129,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,3,3,0,0,0,0,0.7071067811865476,0.7071067811865476,61.319233151317455,59.75320147615995,121.66666666666667,43.0,0.9934980831042256
2025-11-13 04:00:00,R2,63.39377774801929,117,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,4,3,0,0,0,0,0.8660254037844386,0.5000000000000001,60.320322734755486,59.65187002961755,120.66666666666667,39.0,1.056562962466988
2025-11-13 05:00:00,R2,70.62960390932619,141,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,5,3,0,0,0,0,0.9659258262890684,0.2588190451025207,64.544422214533,61.711009955959945,129.0,47.0,1.1771600651554366
2025-11-13 06:00:00,R2,59.26107928027498,109,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,6,3,0,0,0,0,1.0,6.123233995736766e-17,64.42815364587348,62.873693398595485,122.33333333333333,36.333333333333336,0.9876846546712497
2025-11-13 07:00:00,R2,33.26720067190009,78,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,7,3,0,1,0,1,0.9659258262890684,-0.2588190451025206,54.38596128716708,57.353142010961285,109.33333333333333,26.0,0.5544533445316682
2025-11-13 08:00:00,R2,32.20978032870956,80,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,8,3,0,1,0,1,0.8660254037844387,-0.4999999999999998,41.57935342696154,53.06188782074727,89.0,26.666666666666668,0.5368296721451594
2025-11-13 09:00:00,R2,37.35369330396803,108,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,9,3,0,1,0,1,0.7071067811865476,-0.7071067811865475,34.276891434859216,49.35252254036636,88.66666666666667,36.0,0.6225615550661339
2025-11-13 10:00:00,R2,44.8741669411797,64,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,10,3,0,1,0,1,0.4999999999999999,-0.8660254037844387,38.145880191285755,46.26592073922643,84.0,21.333333333333332,0.747902782352995
2025-11-13 11:00:00,R2,53.85910463142472,133,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,11,3,0,0,0,0,0.258819045102521,-0.9659258262890682,45.36232162552414,43.47083752624285,101.66666666666667,44.333333333333336,0.8976517438570787
2025-11-13 12:00:00,R2,66.49681530925272,141,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,12,3,0,0,0,0,1.2246467991473532e-16,-1.0,55.07669562728571,44.67679353107247,112.66666666666667,47.0,1.1082802551542121
2025-11-13 13:00:00,R2,52.54744076858046,130,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,13,3,0,0,0,0,-0.2588190451025208,-0.9659258262890684,57.63445356975262,47.890166880519196,134.66666666666666,43.333333333333336,0.8757906794763409
2025-11-13 14:00:00,R2,48.26609825407238,145,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,14,3,0,0,0,0,-0.4999999999999997,-0.8660254037844388,55.770118110635174,50.56621986807966,138.66666666666666,48.333333333333336,0.8044349709012064
2025-11-13 15:00:00,R2,60.59271855961886,119,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,15,3,0,0,0,0,-0.7071067811865471,-0.7071067811865479,53.802085860757224,54.439390744021466,131.33333333333334,39.666666666666664,1.0098786426603144
2025-11-13 16:00:00,R2,58.30373002705199,119,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,16,3,0,0,0,0,-0.8660254037844384,-0.5000000000000004,55.7208489469144,56.677651258333526,127.66666666666667,39.666666666666664,0.9717288337841998
2025-11-13 17:00:00,R2,36.95248590636378,104,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,17,3,0,0,1,1,-0.9659258262890684,-0.2588190451025206,51.94964483101154,53.85988147082336,114.0,34.666666666666664,0.6158747651060631
2025-11-13 18:00:00,R2,42.70062910953695,80,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,18,3,0,0,1,1,-1.0,-1.8369701987210294e-16,45.98561501431757,49.8938504375374,101.0,26.666666666666668,0.7116771518256158
2025-11-13 19:00:00,R2,30.399949322128137,95,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,19,3,0,0,1,1,-0.9659258262890684,0.2588190451025203,36.68435477934295,46.202601863128685,93.0,31.666666666666668,0.506665822035469
2025-11-13 20:00:00,R2,32.27615095467162,107,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,20,3,0,0,1,1,-0.8660254037844386,0.5000000000000001,35.12557646211223,43.53761064656189,94.0,35.666666666666664,0.537935849244527
2025-11-13 21:00:00,R2,66.97190317232948,135,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,21,3,0,0,0,0,-0.7071067811865477,0.7071067811865474,43.21600114970973,44.60080808201366,112.33333333333333,45.0,1.1161983862054912
2025-11-13 22:00:00,R2,60.41671514337581,145,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,22,3,0,0,0,0,-0.5000000000000004,0.8660254037844384,53.22158975679229,44.95297226806763,129.0,48.333333333333336,1.0069452523895968
2025-11-13 23:00:00,R2,61.82412044780373,133,3,Arterial,True,27.6,23.0,31.0,0.0,11.5,1017.7,0,0,59,23,3,0,0,0,0,-0.2588190451025215,0.965925826289068,63.07091292116966,49.09824469164095,137.66666666666666,44.333333333333336,1.0304020074633955
2025-11-14 00:00:00,R2,62.91659065397805,131,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,0,4,0,0,0,0,0.0,1.0,61.719142081719184,52.46757161571447,136.33333333333334,43.666666666666664,1.0486098442329674
2025-11-14 01:00:00,R2,65.81539684787796,117,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,1,4,0,0,0,0,0.2588190451025207,0.9659258262890684,63.51870264988656,58.37014620333944,127.0,39.0,1.096923280797966
2025-11-14 02:00:00,R2,60.57281349277381,114,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,2,4,0,0,0,0,0.4999999999999999,0.8660254037844387,63.10160033154327,63.08625662635648,120.66666666666667,38.0,1.0095468915462302
2025-11-14 03:00:00,R2,62.15316008556387,113,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,3,4,0,0,0,0,0.7071067811865476,0.7071067811865476,62.8471234754052,62.2831327785622,114.66666666666667,37.666666666666664,1.0358860014260645
2025-11-14 04:00:00,R2,51.21494580425431,113,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,4,4,0,0,0,0,0.8660254037844386,0.5000000000000001,57.98030646086398,60.74950455537529,113.33333333333333,37.666666666666664,0.8535824300709052
2025-11-14 05:00:00,R2,55.76282740453246,147,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,5,4,0,0,0,0,0.9659258262890684,0.2588190451025207,56.37697776478353,59.73928904816341,124.33333333333333,49.0,0.9293804567422076
2025-11-14 06:00:00,R2,59.06867011793304,144,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,6,4,0,0,0,0,1.0,6.123233995736766e-17,55.34881444223992,59.09796895882257,134.66666666666666,48.0,0.984477835298884
2025-11-14 07:00:00,R2,39.224555206972816,67,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,7,4,0,1,0,1,0.9659258262890684,-0.2588190451025206,51.35201757647942,54.66616201867172,119.33333333333333,22.333333333333332,0.6537425867828802
2025-11-14 08:00:00,R2,31.984253035459588,90,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,8,4,0,1,0,1,0.8660254037844387,-0.4999999999999998,43.4258261201218,49.90140194245268,100.33333333333333,30.0,0.5330708839243264
2025-11-14 09:00:00,R2,44.97925571149081,88,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,9,4,0,1,0,1,0.7071067811865476,-0.7071067811865475,38.72935465130772,47.039084546773836,81.66666666666667,29.333333333333332,0.7496542618581802
2025-11-14 10:00:00,R2,40.26805343542352,85,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,10,4,0,1,0,1,0.4999999999999999,-0.8660254037844387,39.07718739412462,45.21460248530204,87.66666666666667,28.333333333333332,0.6711342239237253
2025-11-14 11:00:00,R2,55.34685844002155,145,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,11,4,0,0,0,0,0.258819045102521,-0.9659258262890682,46.86472252897861,45.14527432455022,106.0,48.333333333333336,0.9224476406670258
2025-11-14 12:00:00,R2,60.6265352987476,133,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,12,4,0,0,0,0,1.2246467991473532e-16,-1.0,52.08048239139754,45.40491852135264,121.0,44.333333333333336,1.0104422549791265
2025-11-14 13:00:00,R2,61.19101040110201,123,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,13,4,0,0,0,0,-0.2588190451025208,-0.9659258262890684,59.05480137995704,49.06599438704084,133.66666666666666,41.0,1.0198501733517003
2025-11-14 14:00:00,R2,63.53631594463842,133,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,14,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388,61.78462054816266,54.32467153857065,129.66666666666666,44.333333333333336,1.058938599077307
2025-11-14 15:00:00,R2,61.49114287583799,107,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,15,4,0,0,0,0,-0.7071067811865471,-0.7071067811865479,62.07282307385946,57.07665273262851,121.0,35.666666666666664,1.0248523812639665
2025-11-14 16:00:00,R2,58.02631667875246,101,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,16,4,0,0,0,0,-0.8660254037844384,-0.5000000000000004,61.01792516640961,60.03636327318333,113.66666666666667,33.666666666666664,0.9671052779792076
2025-11-14 17:00:00,R2,33.37363960694713,67,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,17,4,0,0,1,1,-0.9659258262890684,-0.2588190451025206,50.963699720512516,56.37416013433759,91.66666666666667,22.333333333333332,0.5562273267824521
2025-11-14 18:00:00,R2,35.46096141639287,79,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,18,4,0,0,1,1,-1.0,-1.8369701987210294e-16,42.28697256736414,52.179897820611814,82.33333333333333,26.333333333333332,0.5910160236065478
2025-11-14 19:00:00,R2,37.99786855944832,80,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,19,4,0,0,1,1,-0.9659258262890684,0.2588190451025203,35.61082319426276,48.314374180336195,75.33333333333333,26.666666666666668,0.6332978093241387
2025-11-14 20:00:00,R2,36.24823225702182,90,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,20,4,0,0,1,1,-0.8660254037844386,0.5000000000000001,36.569020744287656,43.766360232400096,83.0,30.0,0.604137204283697
2025-11-14 21:00:00,R2,58.77619469265228,142,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,21,4,0,0,0,0,-0.7071067811865477,0.7071067811865474,44.34076516970746,43.31386886853581,104.0,47.333333333333336,0.979603244877538
2025-11-14 22:00:00,R2,63.93529030642556,136,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,22,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,52.98657241869987,44.29869780648133,122.66666666666667,45.333333333333336,1.0655881717737592
2025-11-14 23:00:00,R2,57.03036745526658,123,3,Arterial,True,27.4,23.0,31.0,0.0,11.5,1017.0,0,0,59,23,4,0,0,0,0,-0.2588190451025215,0.965925826289068,59.91395081811479,48.24148578120124,133.66666666666666,41.0,0.9505061242544429
2025-11-15 00:00:00,R2,55.85366167964492,124,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,0,5,1,0,0,0,0.0,1.0,58.939773147112334,51.640269158409914,127.66666666666667,41.333333333333336,0.9308943613274153
2025-11-15 01:00:00,R2,61.95432044207602,134,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,1,5,1,0,0,0,0.2588190451025207,0.9659258262890684,58.279449858995825,55.63301113884787,127.0,44.666666666666664,1.0325720073679336
2025-11-15 02:00:00,R2,60.6212499058384,121,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,2,5,1,0,0,0,0.4999999999999999,0.8660254037844387,59.476410675853096,59.695180746983965,126.33333333333333,40.333333333333336,1.0103541650973067
2025-11-15 03:00:00,R2,56.653530702097534,119,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,3,5,1,0,0,0,0.7071067811865476,0.7071067811865476,59.7430336833373,59.34140341522484,124.66666666666667,39.666666666666664,0.9442255117016256
2025-11-15 04:00:00,R2,56.27060848445411,103,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,4,5,1,0,0,0,0.8660254037844386,0.5000000000000001,57.848463030796665,58.063956444896256,114.33333333333333,34.333333333333336,0.9378434747409018
2025-11-15 05:00:00,R2,65.12248022503712,146,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,5,5,1,0,0,0,0.9659258262890684,0.2588190451025207,59.34887313719624,59.41264190652468,122.66666666666667,48.666666666666664,1.0853746704172853
2025-11-15 06:00:00,R2,60.74876305724575,100,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,6,5,1,0,0,0,1.0,6.123233995736766e-17,60.71395058891232,60.22849213612482,116.33333333333333,33.333333333333336,1.0124793842874291
2025-11-15 07:00:00,R2,31.852775345020632,99,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,7,5,1,1,0,1,0.9659258262890684,-0.2588190451025206,52.57467287576782,55.21156795328225,115.0,33.0,0.5308795890836772
2025-11-15 08:00:00,R2,25.94488814706687,69,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,8,5,1,1,0,1,0.8660254037844387,-0.4999999999999998,39.515475516444404,49.43217432682034,89.33333333333333,23.0,0.43241480245111447
2025-11-15 09:00:00,R2,39.19608021292317,71,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,9,5,1,1,0,1,0.7071067811865476,-0.7071067811865475,32.33124790167021,46.522599245291275,79.66666666666667,23.666666666666668,0.6532680035487195
2025-11-15 10:00:00,R2,32.929459962955505,83,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,10,5,1,1,0,1,0.4999999999999999,-0.8660254037844387,32.69014277431517,42.63240782504151,74.33333333333333,27.666666666666668,0.5488243327159251
2025-11-15 11:00:00,R2,54.6612848848999,128,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,11,5,1,0,0,0,0.258819045102521,-0.9659258262890682,42.26227502025951,40.88887526835197,94.0,42.666666666666664,0.9110214147483316
2025-11-15 12:00:00,R2,62.99352647687996,119,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,12,5,1,0,0,0,1.2246467991473532e-16,-1.0,50.194757108245106,41.26300250495767,110.0,39.666666666666664,1.0498921079479993
2025-11-15 13:00:00,R2,67.3061135438106,143,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,13,5,1,0,0,0,-0.2588190451025208,-0.9659258262890684,61.6536416351968,47.171892204756,130.0,47.666666666666664,1.12176855906351
2025-11-15 14:00:00,R2,57.75381384680063,136,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,14,5,1,0,0,0,-0.4999999999999997,-0.8660254037844388,62.68448462249705,52.473379821378295,132.66666666666666,45.333333333333336,0.9625635641133439
2025-11-15 15:00:00,R2,57.24453776665431,134,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,15,5,1,0,0,0,-0.7071067811865471,-0.7071067811865479,60.76815505242183,55.48145608033349,137.66666666666666,44.666666666666664,0.9540756294442385
2025-11-15 16:00:00,R2,59.24307882358051,122,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,16,5,1,0,0,0,-0.8660254037844384,-0.5000000000000004,58.08047681234513,59.86705922377098,130.66666666666666,40.666666666666664,0.9873846470596752
2025-11-15 17:00:00,R2,39.947832561678986,68,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,17,5,1,0,1,1,-0.9659258262890684,-0.2588190451025206,52.145149717304584,57.41481716990083,108.0,22.666666666666668,0.6657972093613165
2025-11-15 18:00:00,R2,34.04291303818069,87,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,18,5,1,0,1,1,-1.0,-1.8369701987210294e-16,44.411274807813385,52.58971493011762,92.33333333333333,29.0,0.5673818839696783
2025-11-15 19:00:00,R2,24.58088823047485,91,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,19,5,1,0,1,1,-0.9659258262890684,0.2588190451025203,32.857211276778166,45.46884404456167,82.0,30.333333333333332,0.4096814705079142
2025-11-15 20:00:00,R2,36.11188100835696,104,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,20,5,1,0,1,1,-0.8660254037844386,0.5000000000000001,31.57856075900415,41.861855238154384,94.0,34.666666666666664,0.601864683472616
2025-11-15 21:00:00,R2,56.408668265008025,112,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,21,5,1,0,0,0,-0.7071067811865477,0.7071067811865474,39.03381250127993,41.722543654546676,102.33333333333333,37.333333333333336,0.9401444710834671
2025-11-15 22:00:00,R2,59.952883273921564,135,3,Arterial,True,27.1,23.0,31.0,0.0,11.1,1016.6,0,0,59,22,5,1,0,0,0,-0.5000000000000004,0.8660254037844384,50.82447751576217,41.84084439627018,117.0,45.0,0.999214721232026
