datetime,road_id,avg_speed,vehicle_count,lane_count,road_type,synthetic_flag,temperature,tmin,tmax,rain_mm,wind_kph,pres,tsun,is_holiday,humidity,hour,day_of_week,is_weekend,is_morning_peak,is_evening_peak,is_peak_hour,hour_sin,hour_cos
2025-11-21 13:00:00,R1,92.54036557760443,146,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,13,4,0,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-21 14:00:00,R1,95.32347447885138,113,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,14,4,0,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-21 15:00:00,R1,102.29229722620126,121,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,15,4,0,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-21 16:00:00,R1,100.16089391855596,117,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,16,4,0,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-21 17:00:00,R1,53.09448907104149,76,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,17,4,0,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-21 18:00:00,R1,73.15056946041629,88,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,18,4,0,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-21 19:00:00,R1,54.28169429366108,96,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,19,4,0,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-21 20:00:00,R1,57.18191469794513,70,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,20,4,0,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-21 21:00:00,R1,101.92590562671352,143,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,21,4,0,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-21 22:00:00,R1,97.4461815137132,106,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,22,4,0,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-21 23:00:00,R1,104.64544557931492,122,4,Highway,True,27.2,22.0,31.0,0.0,9.5,1017.4,0,0,59,23,4,0,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-22 00:00:00,R1,107.90985267495692,117,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,0,5,1,0,0,0,0.0,1.0
2025-11-22 01:00:00,R1,97.96436951719068,111,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,1,5,1,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-22 02:00:00,R1,98.36816632684008,104,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,2,5,1,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-22 03:00:00,R1,96.56775120821696,112,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,3,5,1,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-22 04:00:00,R1,110.48096053499133,117,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,4,5,1,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-22 05:00:00,R1,101.67536365430628,121,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,5,5,1,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-22 06:00:00,R1,102.73918382348592,103,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,6,5,1,0,0,0,1.0,6.123233995736766e-17
2025-11-22 07:00:00,R1,60.58355680963822,96,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,7,5,1,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-22 08:00:00,R1,56.309898194187845,79,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,8,5,1,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-22 09:00:00,R1,64.26323517155912,96,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,9,5,1,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-22 10:00:00,R1,55.2248591905809,69,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,10,5,1,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-22 11:00:00,R1,96.84741004816335,101,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,11,5,1,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-22 12:00:00,R1,98.77060304774837,123,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,12,5,1,0,0,0,1.2246467991473532e-16,-1.0
2025-11-22 13:00:00,R1,100.58326393153762,126,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,13,5,1,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-22 14:00:00,R1,106.19669521879284,132,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,14,5,1,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-22 15:00:00,R1,90.93996523107651,134,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,15,5,1,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-22 16:00:00,R1,100.3560115493419,125,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,16,5,1,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-22 17:00:00,R1,62.625741504456514,69,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,17,5,1,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-22 18:00:00,R1,60.72357561951108,79,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,18,5,1,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-22 19:00:00,R1,58.17465354808044,75,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,19,5,1,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-22 20:00:00,R1,59.62548769530128,96,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,20,5,1,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-22 21:00:00,R1,94.56500651613138,128,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,21,5,1,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-22 22:00:00,R1,92.32584372516868,144,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,22,5,1,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-22 23:00:00,R1,96.5399514846868,103,4,Highway,True,26.9,21.0,33.0,0.0,9.1,1017.3,0,0,59,23,5,1,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-23 00:00:00,R1,100.42865821199342,111,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,0,6,1,0,0,0,0.0,1.0
2025-11-23 01:00:00,R1,99.0178071356279,106,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,1,6,1,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-23 02:00:00,R1,97.86954528987688,122,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,2,6,1,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-23 03:00:00,R1,100.03801826224556,146,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,3,6,1,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-23 04:00:00,R1,92.22265343859708,129,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,4,6,1,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-23 05:00:00,R1,100.19661477045908,148,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,5,6,1,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-23 06:00:00,R1,97.62527526368848,125,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,6,6,1,0,0,0,1.0,6.123233995736766e-17
2025-11-23 07:00:00,R1,56.45158055510676,66,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,7,6,1,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-23 08:00:00,R1,59.05189986165943,79,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,8,6,1,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-23 09:00:00,R1,61.94733702144592,91,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,9,6,1,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-23 10:00:00,R1,59.55422931556517,105,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,10,6,1,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-23 11:00:00,R1,91.77699727721432,143,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,11,6,1,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-23 12:00:00,R1,100.93459349524184,105,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,12,6,1,0,0,0,1.2246467991473532e-16,-1.0
2025-11-23 13:00:00,R1,101.29976460593902,142,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,13,6,1,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-23 14:00:00,R1,99.33757698951588,110,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,14,6,1,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-23 15:00:00,R1,101.0601693297178,139,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,15,6,1,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-23 16:00:00,R1,90.3760843450836,126,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,16,6,1,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-23 17:00:00,R1,51.64429919894808,69,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,17,6,1,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-23 18:00:00,R1,54.97208736554043,101,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,18,6,1,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-23 19:00:00,R1,58.46665244057768,66,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,19,6,1,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-23 20:00:00,R1,58.52469049098461,109,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,20,6,1,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-23 21:00:00,R1,105.58039304604875,107,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-23 22:00:00,R1,102.35238837475536,136,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-23 23:00:00,R1,94.14171638725192,133,4,Highway,True,26.6,21.0,32.0,0.0,8.8,1016.9,0,0,59,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-24 00:00:00,R1,100.13852359688786,135,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,0,0,0,0,0,0,0.0,1.0
2025-11-24 01:00:00,R1,103.95685475606064,117,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-24 02:00:00,R1,95.0627105317185,133,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,2,0,0,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-24 03:00:00,R1,101.52408330340816,142,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,3,0,0,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-24 04:00:00,R1,104.6796526428735,101,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-24 05:00:00,R1,104.21907316534366,104,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-24 06:00:00,R1,89.42597267107158,125,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,6,0,0,0,0,0,1.0,6.123233995736766e-17
2025-11-24 07:00:00,R1,56.81680900273585,70,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,7,0,0,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-24 08:00:00,R1,67.56157827875815,78,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,8,0,0,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-24 09:00:00,R1,63.3141694860236,102,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,9,0,0,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-24 10:00:00,R1,62.5575151625606,103,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,10,0,0,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-24 11:00:00,R1,106.52466136586035,144,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-24 12:00:00,R1,101.76794134242569,141,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,12,0,0,0,0,0,1.2246467991473532e-16,-1.0
2025-11-24 13:00:00,R1,95.87578298344232,133,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-24 14:00:00,R1,96.82153964526414,132,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,14,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-24 15:00:00,R1,96.0236896211208,113,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,15,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-24 16:00:00,R1,99.52257077564478,142,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,16,0,0,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-24 17:00:00,R1,58.73448316217755,88,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,17,0,0,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-24 18:00:00,R1,53.903087466153885,97,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,18,0,0,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-24 19:00:00,R1,53.5635701549483,74,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,19,0,0,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-24 20:00:00,R1,56.14974467483951,63,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,20,0,0,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-24 21:00:00,R1,86.09004989865115,107,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,21,0,0,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-24 22:00:00,R1,97.03240299565668,106,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,22,0,0,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-24 23:00:00,R1,97.20091762876352,108,4,Highway,True,26.5,22.0,31.0,0.0,10.0,1016.7,0,0,59,23,0,0,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-25 00:00:00,R1,106.33083688759956,105,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,0,1,0,0,0,0,0.0,1.0
2025-11-25 01:00:00,R1,96.34960574044894,134,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,1,1,0,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-25 02:00:00,R1,97.77396844197943,115,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,2,1,0,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-25 03:00:00,R1,107.7921718551514,143,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,3,1,0,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-25 04:00:00,R1,107.77414513538812,123,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,4,1,0,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-25 05:00:00,R1,90.34236263204882,135,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,5,1,0,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-25 06:00:00,R1,105.81756220300268,148,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,6,1,0,0,0,0,1.0,6.123233995736766e-17
2025-11-25 07:00:00,R1,58.1133478548004,105,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,7,1,0,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-25 08:00:00,R1,46.16378421025655,74,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,8,1,0,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-25 09:00:00,R1,57.508922241485465,65,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,9,1,0,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-25 10:00:00,R1,63.365249428581606,86,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,10,1,0,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-25 11:00:00,R1,103.30087314751565,119,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,11,1,0,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-25 12:00:00,R1,94.00793994035348,148,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,12,1,0,0,0,0,1.2246467991473532e-16,-1.0
2025-11-25 13:00:00,R1,101.11879389818756,102,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,13,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-25 14:00:00,R1,91.78267631751709,105,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,14,1,0,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-25 15:00:00,R1,105.4766760885164,128,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,15,1,0,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-25 16:00:00,R1,92.41638696092537,146,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,16,1,0,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-25 17:00:00,R1,63.23032150471418,74,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,17,1,0,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-25 18:00:00,R1,52.84003549519865,85,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,18,1,0,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-25 19:00:00,R1,67.60100872937872,76,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,19,1,0,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-25 20:00:00,R1,47.80141358033576,69,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,20,1,0,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-25 21:00:00,R1,104.52535453900964,115,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,21,1,0,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-25 22:00:00,R1,108.67644591221875,113,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,22,1,0,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-25 23:00:00,R1,101.70735840702962,119,4,Highway,True,25.6,21.0,31.0,0.0,10.4,1017.2,0,0,59,23,1,0,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-26 00:00:00,R1,97.22534104675351,121,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,0,2,0,0,0,0,0.0,1.0
2025-11-26 01:00:00,R1,97.1536283006487,119,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,1,2,0,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-26 02:00:00,R1,92.79761246233994,100,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,2,2,0,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-26 03:00:00,R1,98.80122203460236,113,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,3,2,0,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-26 04:00:00,R1,110.963769760581,101,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,4,2,0,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-26 05:00:00,R1,100.60130272591913,141,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,5,2,0,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-26 06:00:00,R1,100.12204255710417,115,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,6,2,0,0,0,0,1.0,6.123233995736766e-17
2025-11-26 07:00:00,R1,61.20616233313341,79,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,7,2,0,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-26 08:00:00,R1,63.21603142945074,71,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,8,2,0,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-26 09:00:00,R1,55.51957903017272,69,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,9,2,0,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-26 10:00:00,R1,68.9096107731576,66,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,10,2,0,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-26 11:00:00,R1,102.89309288257012,113,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,11,2,0,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-26 12:00:00,R1,101.91507120315998,122,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,12,2,0,0,0,0,1.2246467991473532e-16,-1.0
2025-11-26 13:00:00,R1,106.13808668189944,118,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,13,2,0,0,0,0,-0.2588190451025208,-0.9659258262890683
2025-11-26 14:00:00,R1,98.26484413454212,115,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,14,2,0,0,0,0,-0.4999999999999997,-0.8660254037844388
2025-11-26 15:00:00,R1,95.10641763215924,107,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,15,2,0,0,0,0,-0.7071067811865471,-0.7071067811865479
2025-11-26 16:00:00,R1,107.71980858999426,149,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,16,2,0,0,0,0,-0.8660254037844384,-0.5000000000000004
2025-11-26 17:00:00,R1,59.14907401843804,97,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,17,2,0,0,1,1,-0.9659258262890683,-0.25881904510252063
2025-11-26 18:00:00,R1,62.86121628069058,63,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,18,2,0,0,1,1,-1.0,-1.8369701987210297e-16
2025-11-26 19:00:00,R1,56.44519129416508,96,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,19,2,0,0,1,1,-0.9659258262890684,0.2588190451025203
2025-11-26 20:00:00,R1,54.80762172286433,87,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,20,2,0,0,1,1,-0.8660254037844386,0.5000000000000001
2025-11-26 21:00:00,R1,104.67055095619456,135,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,21,2,0,0,0,0,-0.7071067811865477,0.7071067811865474
2025-11-26 22:00:00,R1,96.55448194200616,122,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,22,2,0,0,0,0,-0.5000000000000004,0.8660254037844384
2025-11-26 23:00:00,R1,99.16429968411082,130,4,Highway,True,25.3,20.0,30.0,0.0,9.7,1016.5,0,0,59,23,2,0,0,0,0,-0.25881904510252157,0.9659258262890681
2025-11-27 00:00:00,R1,93.85034791299556,141,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,0,3,0,0,0,0,0.0,1.0
2025-11-27 01:00:00,R1,107.0999300006806,140,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,1,3,0,0,0,0,0.25881904510252074,0.9659258262890683
2025-11-27 02:00:00,R1,104.79247248406406,138,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,2,3,0,0,0,0,0.49999999999999994,0.8660254037844387
2025-11-27 03:00:00,R1,92.18691958665298,137,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,3,3,0,0,0,0,0.7071067811865476,0.7071067811865476
2025-11-27 04:00:00,R1,100.07743410405386,117,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,4,3,0,0,0,0,0.8660254037844386,0.5000000000000001
2025-11-27 05:00:00,R1,106.08808257306168,118,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,5,3,0,0,0,0,0.9659258262890683,0.25881904510252074
2025-11-27 06:00:00,R1,109.97270604376445,132,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,6,3,0,0,0,0,1.0,6.123233995736766e-17
2025-11-27 07:00:00,R1,52.67920537201771,91,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,7,3,0,1,0,1,0.9659258262890683,-0.25881904510252063
2025-11-27 08:00:00,R1,55.01179277892331,70,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,8,3,0,1,0,1,0.8660254037844387,-0.4999999999999998
2025-11-27 09:00:00,R1,54.94529359768632,74,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,9,3,0,1,0,1,0.7071067811865476,-0.7071067811865475
2025-11-27 10:00:00,R1,51.95944056747641,101,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,10,3,0,1,0,1,0.49999999999999994,-0.8660254037844387
2025-11-27 11:00:00,R1,99.98269100973393,128,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,11,3,0,0,0,0,0.258819045102521,-0.9659258262890682
2025-11-27 12:00:00,R1,97.52784814228788,126,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,12,3,0,0,0,0,1.2246467991473532e-16,-1.0
2025-11-27 13:00:00,R1,100.63673438550018,125,4,Highway,True,25.2,21.0,29.0,0.0,8.8,1016.8,0,0,59,13,3,0,0,0,0,-0.2588190451025208,-0.9659258262890683
